GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_MISSION_INT,VISIT_AREA_NM,DGSTFN
남,30.0,1,4,2,3,4,5,3,4,7,6,둔촌동역 5호선,3.0
여,20.0,3,3,2,2,3,2,4,6,6,2,캠프통포레스트,4.0
여,20.0,3,3,2,2,3,2,4,6,6,2,청평 우대 갈비,5.0
여,20.0,3,3,2,2,3,2,4,6,6,2,카페 오브,5.0
여,30.0,2,2,1,4,2,1,2,7,8,6,김덕순,4.0
여,30.0,2,2,1,4,2,1,2,7,8,6,스타벅스 의정부민락 타운 점,4.0
여,30.0,2,2,1,4,2,1,2,7,8,6,의정부 미술 도서관,5.0
여,30.0,2,2,1,4,2,1,2,7,8,6,신세계백화점 의정부점,4.0
여,40.0,2,2,1,6,6,5,4,6,8,6,예술의전당,5.0
여,40.0,2,2,1,6,6,5,4,6,8,6,파리 크루아상 예술의 전당점,5.0
남,60.0,3,4,2,3,3,2,2,3,3,3,국립중앙박물관,5.0
남,60.0,3,4,2,3,3,2,2,3,3,3,동대문디자인플라자(DDP) 동대문 역사 문화공원,4.0
남,60.0,3,4,2,3,3,2,2,3,3,3,광장시장,3.0
남,60.0,3,4,2,3,3,2,2,3,3,3,CGV 용산 아이파크몰,4.0
남,60.0,3,4,2,3,3,2,2,3,3,3,국립중앙박물관,5.0
여,60.0,2,1,3,4,5,3,6,6,7,2,농협안성팜랜드,4.0
여,60.0,2,1,3,4,5,3,6,6,7,2,본뼈 왕 뼈 감자탕,3.0
여,20.0,3,4,3,5,4,3,4,5,1,6,부평역 1호선,5.0
여,20.0,3,4,3,5,4,3,4,5,1,6,롯데시네마 부평역사,3.0
여,20.0,3,4,3,5,4,3,4,5,1,6,부평문화의 거리,4.0
여,20.0,3,4,3,5,4,3,4,5,1,6,부평역 1호선,4.0
여,20.0,2,2,2,4,2,2,2,3,2,1,롯데마트 금천점,4.0
여,20.0,2,2,2,4,2,2,2,3,2,1,본가 만두전골 전문점,4.0
여,20.0,2,2,2,4,2,2,2,3,2,1,물왕 호수,4.0
여,20.0,2,2,2,4,2,2,2,3,2,1,경기 시흥시 물왕 수변로 178,1.0
여,20.0,2,2,2,4,2,2,2,3,2,1,어딜 강,3.0
여,30.0,2,2,1,4,3,2,1,6,5,26,성별에 이유 향동점,4.0
여,30.0,2,2,1,4,3,2,1,6,5,26,꽃향기공원,4.0
여,30.0,2,2,1,4,3,2,1,6,5,26,리빌트,5.0
여,30.0,2,2,1,4,3,2,1,6,5,26,효교 향동점,5.0
여,20.0,4,2,1,5,3,5,1,7,7,21,창창 서울,5.0
여,20.0,4,2,1,5,3,5,1,7,7,21,오페라,3.0
여,20.0,4,2,1,5,3,5,1,7,7,21,VVS 뮤지엄,3.0
여,20.0,4,2,1,5,3,5,1,7,7,21,수가 당,4.0
여,20.0,4,2,1,5,3,5,1,7,7,21,스타벅스 성신여대점,4.0
여,20.0,4,2,1,5,3,5,1,7,7,21,파파 다코야키,4.0
여,20.0,4,2,1,5,3,5,1,7,7,21,성북천 분수광장,4.0
여,20.0,4,2,1,5,3,5,1,7,7,21,돌마 루소공원,3.0
여,20.0,4,2,1,5,3,5,1,7,7,21,안양역,3.0
여,30.0,4,4,4,4,2,4,5,4,6,6,동대구역,4.0
여,30.0,4,4,4,4,2,4,5,4,6,6,서울역,4.0
여,30.0,4,4,4,4,2,4,5,4,6,6,서울역 공항철도,4.0
여,30.0,4,4,4,4,2,4,5,4,6,6,CU 마포 DMC 점,4.0
여,30.0,4,4,4,4,2,4,5,4,6,6,서를 버스 이용,4.0
여,30.0,4,4,4,4,2,4,5,4,6,6,난지한강공원,5.0
여,30.0,4,4,4,4,2,4,5,4,6,6,서울역,4.0
여,30.0,4,4,4,4,2,4,5,4,6,6,대전역,4.0
여,30.0,4,4,4,4,2,4,5,4,6,6,동대구역,4.0
여,40.0,2,4,5,4,2,5,2,4,8,3,경복궁역 3호선,4.0
여,40.0,2,4,5,4,2,5,2,4,8,3,경복궁,4.0
여,40.0,2,4,5,4,2,5,2,4,8,3,청와대 정문,4.0
여,40.0,2,4,5,4,2,5,2,4,8,3,광장시장,4.0
여,40.0,2,4,5,4,2,5,2,4,8,3,투썸플레이스 종로 5가역점,4.0
여,40.0,2,4,5,4,2,5,2,4,8,3,청계천,4.0
여,40.0,2,4,5,4,2,5,2,4,8,3,광화문광장,4.0
남,20.0,1,1,3,3,2,1,1,7,3,1,열두 알우 똥집,5.0
남,20.0,1,1,3,3,2,1,1,7,3,1,슬로 행궁점,5.0
남,20.0,1,1,3,3,2,1,1,7,3,1,화성행궁,5.0
남,20.0,1,1,3,3,2,1,1,7,3,1,수원시립미술관,4.0
남,20.0,1,1,3,3,2,1,1,7,3,1,수원 유람 팔부라 거리,5.0
남,20.0,1,1,3,3,2,1,1,7,3,1,행궁동 벽화마을,5.0
남,20.0,1,1,3,3,2,1,1,7,3,1,수원 화성 화홍문,5.0
남,20.0,1,1,3,3,2,1,1,7,3,1,용성통닭 본점,5.0
남,20.0,1,1,3,3,2,1,1,7,3,1,수원 문화재 야행,5.0
여,30.0,4,5,2,1,1,6,2,2,3,2,롯데월드 어드벤처,5.0
여,30.0,4,5,2,1,1,6,2,2,3,2,토이저러스 롯데마트 제타 플렉스점,5.0
여,30.0,4,5,2,1,1,6,2,2,3,2,롯데마트 제타 플렉스,5.0
남,20.0,4,2,2,3,6,4,2,6,2,2,연꽃테마파크,4.0
남,20.0,4,2,2,3,6,4,2,6,2,2,짜장면 아저씨,5.0
남,20.0,4,2,2,3,6,4,2,6,2,2,도일 시장,3.0
남,20.0,4,2,2,3,6,4,2,6,2,2,시흥 오이도 박물관,5.0
남,20.0,4,2,2,3,6,4,2,6,2,2,오이도 빨강등대,3.0
남,20.0,4,2,2,3,6,4,2,6,2,2,시흥갯골생태공원,4.0
남,20.0,4,2,2,3,6,4,2,6,2,2,성은 수산,4.0
여,20.0,5,2,3,4,6,2,6,4,3,1,삼동 소바 판교점,4.0
여,20.0,5,2,3,4,6,2,6,4,3,1,피크닉 앳 더 나무 사이로,5.0
여,20.0,5,2,3,4,6,2,6,4,3,1,현대백화점 판교점,5.0
여,20.0,5,2,3,4,6,2,6,4,3,1,플랫 도어,2.0
남,20.0,4,5,3,4,3,5,4,5,7,1,엔드밀 성수점,4.0
남,20.0,4,5,3,4,3,5,4,5,7,1,헤이데이,5.0
남,20.0,4,5,3,4,3,5,4,5,7,1,디오르 성수,4.0
남,20.0,4,5,3,4,3,5,4,5,7,1,모어 쥬드,4.0
남,20.0,4,5,3,4,3,5,4,5,7,1,서울 앵무새,4.0
남,20.0,4,5,3,4,3,5,4,5,7,1,오브 뉴,4.0
남,20.0,4,5,3,4,3,5,4,5,7,1,이미 그 성수 쇼룸,4.0
남,20.0,4,5,3,4,3,5,4,5,7,1,술생 술사,4.0
여,30.0,2,6,2,6,2,3,2,5,2,6,대한불교조계종 봉은사,4.0
여,30.0,2,6,2,6,2,3,2,5,2,6,월롱역 경의중앙선,4.0
여,30.0,2,6,2,6,2,3,2,5,2,6,현대백화점 무역센터점,5.0
여,30.0,2,6,2,6,2,3,2,5,2,6,스타필드 코엑스몰,4.0
여,30.0,2,6,2,6,2,3,2,5,2,6,별마다 도서관,5.0
여,30.0,2,6,2,6,2,3,2,5,2,6,동행,4.0
여,30.0,2,6,2,6,2,3,2,5,2,6,코엑스 오디토리움,4.0
남,30.0,3,5,1,1,1,6,6,6,6,5,삼패 야구장,5.0
남,30.0,3,5,1,1,1,6,6,6,6,5,한강공원 삼패지구,5.0
남,30.0,3,5,1,1,1,6,6,6,6,5,스타벅스 남양주 삼패점,5.0
남,30.0,3,5,1,1,1,6,6,6,6,5,집,5.0
남,30.0,3,5,1,1,1,6,6,6,6,5,묵리 459,1.0
남,30.0,3,5,1,1,1,6,6,6,6,5,향찰이,5.0
여,30.0,3,4,4,3,5,2,2,6,7,9,동대구역,5.0
여,30.0,3,4,4,3,5,2,2,6,7,9,서울역 공항철도,4.0
여,30.0,3,4,4,3,5,2,2,6,7,9,디지털미디어시티역 공항철도,4.0
여,30.0,3,4,4,3,5,2,2,6,7,9,난지한강공원,5.0
여,30.0,3,4,4,3,5,2,2,6,7,9,서울역 공항철도,5.0
남,60.0,1,4,1,2,2,4,1,2,3,2,강화 씨사이드 리조트,5.0
남,60.0,1,4,1,2,2,4,1,2,3,2,동막 해 변,4.0
남,60.0,1,4,1,2,2,4,1,2,3,2,케이 131,5.0
남,60.0,1,4,1,2,2,4,1,2,3,2,행복한 시골밥상,5.0
남,60.0,1,4,1,2,2,4,1,2,3,2,화개 정원,4.0
남,60.0,1,4,1,2,2,4,1,2,3,2,대룡시장,2.0
남,60.0,1,4,1,2,2,4,1,2,3,2,블랙 이슈 카페,5.0
여,20.0,3,1,1,3,2,6,6,3,7,6,더 현대 서울,4.0
여,20.0,3,1,1,3,2,6,6,3,7,6,더 현대 서울,4.0
여,20.0,3,1,1,3,2,6,6,3,7,6,하이디라오 영등포점,5.0
여,20.0,3,1,1,3,2,6,6,3,7,6,카페드람브르,3.0
여,20.0,3,1,1,3,2,6,6,3,7,6,다이소 화곡역점,3.0
여,30.0,2,1,6,2,5,4,1,6,1,2,경기도 어린이 박물관,5.0
여,30.0,2,1,6,2,5,4,1,6,1,2,삼대째 손두부,5.0
여,30.0,2,1,6,2,5,4,1,6,1,2,호수 앉기,5.0
남,30.0,3,5,6,2,2,3,6,6,7,9,광명 스피돔 경륜본장,4.0
남,30.0,3,5,6,2,2,3,6,6,7,9,청년 다방 광명소하점,4.0
남,30.0,3,5,6,2,2,3,6,6,7,9,하늘 연 달,4.0
남,30.0,3,5,6,2,2,3,6,6,7,9,이마트 광명소하점,4.0
여,20.0,2,2,1,4,6,4,6,5,2,6,잠실역 2호선,4.0
여,20.0,2,2,1,4,6,4,6,5,2,6,롯데시네마 월드타워,5.0
여,20.0,2,2,1,4,6,4,6,5,2,6,롯데월드타워,4.0
여,20.0,2,2,1,4,6,4,6,5,2,6,동래별장,3.0
여,20.0,2,2,1,4,6,4,6,5,2,6,동경 야시장 송파구청점,5.0
여,20.0,2,2,1,4,6,4,6,5,2,6,잠실역 2호선,5.0
여,30.0,4,7,1,1,1,7,1,7,7,5,서핑 라이더,1.0
여,30.0,4,7,1,1,1,7,1,7,7,5,명륜 진사갈비 광주 초월점,3.0
여,30.0,4,7,1,1,1,7,1,7,7,5,스멜츠,4.0
여,60.0,2,3,4,5,5,4,3,5,4,1,구일역 1호선,4.0
여,60.0,2,3,4,5,5,4,3,5,4,1,고척스카이돔 전면 광장,4.0
여,60.0,2,3,4,5,5,4,3,5,4,1,서울아트 책 보고,5.0
여,60.0,2,3,4,5,5,4,3,5,4,1,서울동물복지 지원센터구로,4.0
여,60.0,2,3,4,5,5,4,3,5,4,1,구로역 1호선,3.0
여,60.0,2,3,4,5,5,4,3,5,4,1,서울특별시 교육청 과학전시관 남부분관,3.0
여,60.0,2,3,4,5,5,4,3,5,4,1,구로구청,4.0
남,30.0,3,1,2,5,3,3,3,7,1,27,솔 솥 교대역점,3.0
남,30.0,3,1,2,5,3,3,3,7,1,27,머치 커피,4.0
남,30.0,3,1,2,5,3,3,3,7,1,27,까치 어린이공원,4.0
남,30.0,3,1,2,5,3,3,3,7,1,27,문화 예술공원,4.0
남,40.0,2,1,2,3,5,2,5,6,7,25,황토방 펜션 가든,5.0
남,40.0,2,1,2,3,5,2,5,6,7,25,테라스 478,5.0
여,20.0,3,2,1,2,3,3,6,5,3,1,스튜디오 더 슈트,5.0
여,20.0,3,2,1,2,3,3,6,5,3,1,선데이 버거 클럽,4.0
여,20.0,3,2,1,2,3,3,6,5,3,1,목동 4단지 둘레길,5.0
여,40.0,3,3,4,3,4,5,3,4,8,11,한국 공학 대학교,4.0
여,40.0,3,3,4,3,4,5,3,4,8,11,24시 오아시스 찜질방,4.0
여,40.0,3,3,4,3,4,5,3,4,8,11,르 플로,4.0
여,40.0,3,3,4,3,4,5,3,4,8,11,오이도 명물 등 대빵,3.0
여,30.0,3,3,2,3,4,3,5,6,1,24,옛날 손칼국수,4.0
여,30.0,3,3,2,3,4,3,5,6,1,24,NoSmokeWithoutFire,5.0
여,30.0,3,3,2,3,4,3,5,6,1,24,팔달문시장,5.0
여,30.0,3,3,2,3,4,3,5,6,1,24,다이소 수원 남문점,5.0
여,30.0,1,1,1,1,1,1,1,7,3,2,마리앤쥬,5.0
여,30.0,1,1,1,1,1,1,1,7,3,2,코스트코 송도점,5.0
남,20.0,4,2,2,2,4,2,3,6,5,6,빛의 시어터,5.0
남,20.0,4,2,2,2,4,2,3,6,5,6,사무엘스몰즈,5.0
남,20.0,4,2,2,2,4,2,3,6,5,6,솔 솥 성수점,4.0
남,20.0,4,2,2,2,4,2,3,6,5,6,텅 성수 스페이스,5.0
남,20.0,4,2,2,2,4,2,3,6,5,6,도어투성수,4.0
남,20.0,4,2,2,2,4,2,3,6,5,6,프로젝트 렌트 올드타운,3.0
남,20.0,4,2,2,2,4,2,3,6,5,6,낫저스트북스,5.0
남,20.0,4,2,2,2,4,2,3,6,5,6,bd 버거 성수,4.0
남,20.0,4,2,2,2,4,2,3,6,5,6,뚝섬한강공원,5.0
남,50.0,2,4,6,3,6,6,1,1,6,5,항아리,5.0
남,50.0,2,4,6,3,6,6,1,1,6,5,이천 실크밸리 GC,1.0
남,40.0,4,4,4,4,6,6,3,5,4,6,국립현대미술관 과천,4.0
남,40.0,4,4,4,4,6,6,3,5,4,6,진지방 순댓국,4.0
여,40.0,4,4,4,4,4,4,4,4,3,1,하땅사 극장,4.0
여,40.0,4,4,4,4,4,4,4,4,3,1,카페 하모니,3.0
여,40.0,4,4,4,4,4,4,4,4,3,1,망원시장,4.0
남,60.0,1,4,4,4,1,4,4,4,3,13,형제 수목원,5.0
남,60.0,1,4,4,4,1,4,4,4,3,13,힐라비,5.0
여,30.0,2,6,2,2,4,2,2,7,5,22,피자 플리즈,4.0
여,30.0,2,6,2,2,4,2,2,7,5,22,방아머리 해변,4.0
여,30.0,2,6,2,2,4,2,2,7,5,22,탄도항,5.0
여,30.0,2,2,2,2,5,5,2,6,7,6,킨텍스 중앙공원,3.0
여,30.0,2,2,2,2,5,5,2,6,7,6,킨텍스 제1전시장,4.0
여,20.0,6,2,1,3,6,2,2,6,7,6,어반 스커트 롯데월드몰점,4.0
여,20.0,6,2,1,3,6,2,2,6,7,6,잠실 롯데시네마 랜덤 스퀘어,4.0
여,20.0,6,2,1,3,6,2,2,6,7,6,롯데월드타워 롯데월드몰,4.0
여,20.0,6,2,1,3,6,2,2,6,7,6,마운틴 누크,5.0
여,20.0,6,2,1,3,6,2,2,6,7,6,석촌호수 산책길,4.0
남,30.0,2,2,4,2,2,2,6,4,1,24,금강산 매운 갈비찜,3.0
남,30.0,2,2,4,2,2,2,6,4,1,24,백운계곡,4.0
남,30.0,2,2,4,2,2,2,6,4,1,24,청운 쉼터,4.0
남,30.0,2,2,4,2,2,2,6,4,1,24,양주 휴게소 일산방향,4.0
남,30.0,3,2,2,3,2,3,2,5,6,6,뉴스프링 프로젝트,5.0
남,30.0,3,2,2,3,2,3,2,5,6,6,마일스톤 커피 한남,5.0
남,30.0,3,2,2,3,2,3,2,5,6,6,올드 페리 도넛,5.0
남,30.0,3,2,2,3,2,3,2,5,6,6,부자 피자 1호점,5.0
남,30.0,3,2,2,3,2,3,2,5,6,6,마리 떼 프랑수아 저번 한남점,3.0
남,20.0,4,1,1,5,4,4,2,7,3,2,브런치빈 경기 광주점,5.0
남,20.0,4,1,1,5,4,4,2,7,3,2,캐리비안베이,5.0
남,20.0,4,1,1,5,4,4,2,7,3,2,아베크 데 프리츠 수지신봉점,5.0
남,40.0,3,3,2,5,3,3,2,5,8,2,서대문형무소 역사관,4.0
남,30.0,7,7,5,3,6,4,3,5,5,22,운길산역 경의중앙선,4.0
남,30.0,7,7,5,3,6,4,3,5,5,22,양수리 전통시장,2.0
남,30.0,7,7,5,3,6,4,3,5,5,22,양서농협 두물머리 로컬푸드 직매장,4.0
남,30.0,7,7,5,3,6,4,3,5,5,22,세미원,4.0
남,30.0,7,7,5,3,6,4,3,5,5,22,두물머리 연 핫도그,5.0
남,30.0,5,4,6,2,5,7,1,7,3,6,한살림 향남 매장,5.0
남,30.0,5,4,6,2,5,7,1,7,3,6,맥도날드 화성향남DT점,5.0
남,30.0,5,4,6,2,5,7,1,7,3,6,현대모터 스튜디오 고양,5.0
남,20.0,4,3,2,3,6,5,3,6,2,10,테르메덴,5.0
남,20.0,4,3,2,3,6,5,3,6,2,10,시몬스 테라스점,5.0
남,20.0,4,3,2,3,6,5,3,6,2,10,풍년골,5.0
여,20.0,4,2,3,6,3,6,2,6,2,6,장터 밥상,4.0
여,20.0,4,2,3,6,3,6,2,6,2,6,코엑스 아쿠아리움,4.0
여,20.0,4,2,3,6,3,6,2,6,2,6,할리스 코엑스점,4.0
여,20.0,4,2,3,6,3,6,2,6,2,6,코엑스,4.0
여,20.0,4,2,3,6,3,6,2,6,2,6,일상 정원 코엑스점,4.0
여,20.0,4,2,3,6,3,6,2,6,2,6,빨라쪼델프레도 코엑스몰점,4.0
여,50.0,4,6,4,1,1,3,4,4,3,2,캐리비안베이,5.0
여,50.0,4,6,4,1,1,3,4,4,3,2,에버랜드,5.0
여,20.0,6,5,4,6,2,3,2,4,2,3,창덕궁,4.0
여,20.0,6,5,4,6,2,3,2,4,2,3,조계사,4.0
여,20.0,6,5,4,6,2,3,2,4,2,3,아베베 베이커리 서울점,5.0
여,20.0,6,5,4,6,2,3,2,4,2,3,동대문디자인플라자,4.0
여,20.0,6,5,4,6,2,3,2,4,2,3,두타몰,4.0
남,40.0,5,3,4,5,3,5,3,4,3,1,롯데 프리미엄 아울렛 타임 빌라스,4.0
남,20.0,2,5,2,3,2,2,5,5,2,21,고기리계곡,3.0
남,20.0,2,5,2,3,2,2,5,5,2,21,테라스 478,4.0
남,20.0,2,5,2,3,2,2,5,5,2,21,장수촌,4.0
남,40.0,2,2,6,1,5,5,3,6,6,2,아쿠아 필드 안성,5.0
여,30.0,4,7,7,4,2,7,1,7,1,1,동구 공영주차빌딩,5.0
여,30.0,4,7,7,4,2,7,1,7,1,1,부산역,5.0
여,30.0,4,7,7,4,2,7,1,7,1,1,서울역,4.0
여,30.0,4,7,7,4,2,7,1,7,1,1,롯데월드타워,4.0
여,30.0,4,7,7,4,2,7,1,7,1,1,런던 베이글 뮤지엄 잠실점,3.0
여,30.0,4,7,7,4,2,7,1,7,1,1,서울역,5.0
여,30.0,4,7,7,4,2,7,1,7,1,1,동구 공영주차빌딩,5.0
여,20.0,2,3,5,3,2,2,6,6,2,6,마장호수,5.0
여,20.0,2,3,5,3,2,2,6,6,2,6,오야스미 파주점,5.0
여,20.0,2,3,5,3,2,2,6,6,2,6,헤이리 예술마을,5.0
여,20.0,2,3,5,3,2,2,6,6,2,6,앤드엣 터프팅공방,5.0
여,20.0,2,3,5,3,2,2,6,6,2,6,엘비스 분식,5.0
여,20.0,2,3,5,3,2,2,6,6,2,6,말똥 도넛 파주점,5.0
남,20.0,4,6,5,4,4,4,4,4,2,1,백운호수,4.0
남,20.0,4,6,5,4,4,4,4,4,2,1,롯데 프리미엄 아울렛 타임 빌라스,4.0
남,50.0,4,2,3,2,2,2,3,7,3,11,국립과천과학관,5.0
남,50.0,4,2,3,2,2,2,3,7,3,11,농부네 수제 갈비,5.0
남,30.0,2,6,2,3,4,5,2,6,2,4,모쿠슈라 프렌치카페,4.0
남,30.0,2,6,2,3,4,5,2,6,2,4,온 셈 파주점,3.0
남,30.0,2,6,2,3,4,5,2,6,2,4,현대모터 스튜디오 고양,4.0
여,20.0,4,2,4,3,6,2,6,5,1,24,할리스 인천 한옥마을 점,4.0
여,20.0,4,2,4,3,6,2,6,5,1,24,카페 월트,5.0
여,20.0,4,2,4,3,6,2,6,5,1,24,국립 세계문자 박물관,4.0
여,20.0,4,2,4,3,6,2,6,5,1,24,G 타워 전망대,4.0
여,30.0,1,2,2,2,2,4,3,5,7,6,부천 독립영화 전용관 판타스틱 큐브,5.0
여,30.0,1,2,2,2,2,4,3,5,7,6,부천중앙공원,5.0
여,30.0,1,2,2,2,2,4,3,5,7,6,베이커리 호프,5.0
여,20.0,6,5,1,7,6,6,7,7,3,2,캐리비안베이,4.0
여,20.0,6,5,1,7,6,6,7,7,3,2,에버랜드,3.0
남,20.0,5,7,4,2,1,4,4,5,1,6,서울시립미술관 서소문 본관,5.0
남,20.0,5,7,4,2,1,4,4,5,1,6,도스타코스 시청 배달점,5.0
남,20.0,5,7,4,2,1,4,4,5,1,6,덕수궁,5.0
남,20.0,5,7,4,2,1,4,4,5,1,6,KBS 아레나,5.0
남,20.0,3,2,3,3,2,5,1,6,9,6,남산공원 N서울타워,4.0
남,20.0,3,2,3,3,2,5,1,6,9,6,남산 산채 집,4.0
남,20.0,3,2,3,3,2,5,1,6,9,6,장충체육관,4.0
남,20.0,3,2,3,3,2,5,1,6,9,6,태극당,4.0
남,40.0,1,1,7,4,7,7,7,1,6,28,북악산도시자연공원 창의문 1층 개방화장실,5.0
남,40.0,1,1,7,4,7,7,7,1,6,28,체부동 잔칫집,5.0
남,40.0,1,1,7,4,7,7,7,1,6,28,나그네 하우스,5.0
남,40.0,1,1,7,4,7,7,7,1,6,28,CGV 피카디리 1958,5.0
남,40.0,1,1,7,4,7,7,7,1,6,28,돌아온 의정부 부대찌개,3.0
남,40.0,1,1,7,4,7,7,7,1,6,28,비틀스,5.0
여,30.0,4,3,5,5,2,6,2,5,6,28,원적산,4.0
여,30.0,4,3,5,5,2,6,2,5,6,28,블루샥 부평 산곡점,4.0
여,20.0,6,6,4,3,4,5,2,6,1,22,미면 소 동대문점,5.0
여,20.0,6,6,4,3,4,5,2,6,1,22,메일 룸,5.0
여,20.0,6,6,4,3,4,5,2,6,1,22,긱스나 PC,5.0
여,40.0,1,2,1,3,5,1,2,2,3,27,잠실역 지하 버스 환승센터,5.0
여,40.0,1,2,1,3,5,1,2,2,3,27,다산 금강펜테리움 리버테라스 2차 아파트,5.0
여,40.0,1,2,1,3,5,1,2,2,3,27,묘적사계곡,5.0
여,40.0,1,2,1,3,5,1,2,2,3,27,오봉 집 다산 법원점,4.0
여,40.0,1,2,1,3,5,1,2,2,3,27,정약용 도서관,5.0
여,40.0,1,2,1,3,5,1,2,2,3,27,컴포즈커피 남양주 다산 법조타운 점,5.0
여,30.0,1,7,1,1,7,1,1,7,3,3,수원역,5.0
여,30.0,1,7,1,1,7,1,1,7,3,3,메가박스 수원 AK플라자점,5.0
여,30.0,1,7,1,1,7,1,1,7,3,3,수원 화성 팔달문,4.0
여,30.0,1,7,1,1,7,1,1,7,3,3,행리단길,5.0
여,30.0,1,7,1,1,7,1,1,7,3,3,온도,4.0
여,30.0,1,7,1,1,7,1,1,7,3,3,스타벅스 광교 SK 뷰 레이크 41F 점,4.0
여,20.0,3,3,3,3,2,5,2,5,7,1,한 가 정통 어죽,4.0
여,20.0,3,3,3,3,2,5,2,5,7,1,고모저수지,4.0
여,20.0,3,3,3,3,2,5,2,5,7,1,투썸플레이스 고모 호수점,5.0
여,30.0,7,1,1,6,7,1,7,1,4,6,뷰클런즈,5.0
여,30.0,7,1,1,6,7,1,7,1,4,6,이오로 비스트로 송파점,4.0
여,30.0,7,1,1,6,7,1,7,1,4,6,카페 코너 574,3.0
여,30.0,7,1,1,6,7,1,7,1,4,6,어둠 속의 대화,5.0
여,30.0,7,1,1,6,7,1,7,1,4,6,원조 부대고기,5.0
여,20.0,7,6,6,6,6,4,3,7,1,2,이디야커피 울산역점,5.0
여,20.0,7,6,6,6,6,4,3,7,1,2,에그박스 영등포역점,4.0
여,20.0,7,6,6,6,6,4,3,7,1,2,서울아트 책 보고,4.0
여,20.0,7,6,6,6,6,4,3,7,1,2,고척스카이돔,5.0
여,20.0,7,6,6,6,6,4,3,7,1,2,마구간 생고기 영등포점,4.0
여,20.0,7,6,6,6,6,4,3,7,1,2,크리스피 크림 도넛 영등포점,4.0
여,20.0,7,6,6,6,6,4,3,7,1,2,서울역,4.0
여,20.0,5,2,3,6,1,5,5,4,1,6,노들섬 다목적홀 숲,4.0
여,20.0,5,2,3,6,1,5,5,4,1,6,마르틴 베이커리 아이파크몰점,4.0
여,20.0,5,2,3,6,1,5,5,4,1,6,아이파크몰 용산점,2.0
여,20.0,5,2,3,6,1,5,5,4,1,6,이촌한강공원,5.0
남,30.0,2,2,5,5,2,2,1,6,8,22,용성통닭 본점,4.0
남,30.0,2,2,5,5,2,2,1,6,8,22,오복 떡집,4.0
남,30.0,2,2,5,5,2,2,1,6,8,22,반 고흐,3.0
남,30.0,2,2,5,5,2,2,1,6,8,22,화성행궁,4.0
남,30.0,2,2,5,5,2,2,1,6,8,22,남문 매운 어묵,5.0
여,20.0,6,2,3,1,7,7,7,7,7,1,죽전역 수인 분당선,4.0
여,20.0,6,2,3,1,7,7,7,7,7,1,복정역 8호선,4.0
여,20.0,6,2,3,1,7,7,7,7,7,1,석촌역 8호선,4.0
여,20.0,6,2,3,1,7,7,7,7,7,1,토나 리우 등,4.0
여,20.0,6,2,3,1,7,7,7,7,7,1,석촌호수 동호,4.0
여,20.0,6,2,3,1,7,7,7,7,7,1,다이소 롯데마트 월드타워 점,4.0
여,20.0,6,2,3,1,7,7,7,7,7,1,더나인 몰_로티 팝,4.0
여,20.0,6,2,3,1,7,7,7,7,7,1,KSPO 돔,5.0
여,20.0,2,2,3,3,4,4,7,5,3,4,롯데월드타워 롯데월드몰,5.0
여,20.0,2,2,3,3,4,4,7,5,3,4,석촌호수 동호,5.0
여,20.0,2,2,3,3,4,4,7,5,3,4,송리단길,5.0
여,20.0,6,2,1,3,7,6,2,6,5,1,해밥 대학로점,4.0
여,20.0,6,2,1,3,7,6,2,6,5,1,송은,4.0
여,20.0,6,2,1,3,7,6,2,6,5,1,수풀 떠들썩 파랑 나비,4.0
여,20.0,6,2,1,3,7,6,2,6,5,1,밀도넛,4.0
여,20.0,6,2,1,3,7,6,2,6,5,1,솔트 24,4.0
여,20.0,6,2,1,3,7,6,2,6,5,1,러키 팩토리,4.0
남,20.0,5,1,1,1,1,3,5,7,1,6,앞마당,5.0
남,20.0,5,1,1,1,1,3,5,7,1,6,서울랜드,4.0
여,40.0,1,1,1,3,3,3,5,5,3,2,캐리비안베이,3.0
여,40.0,1,1,1,3,3,3,5,5,3,2,화기애애 강남점,3.0
남,20.0,7,6,6,7,7,7,7,1,1,2,인덕원역 4호선,5.0
남,20.0,7,6,6,7,7,7,7,1,1,2,서울대공원,5.0
여,20.0,7,1,1,6,1,4,2,7,7,22,부천 자연 생태공원,4.0
여,20.0,7,1,1,6,1,4,2,7,7,22,부천 자연 생태공원 자연 생태 박물관,4.0
여,20.0,7,1,1,6,1,4,2,7,7,22,샤오환슝마라탕,4.0
여,20.0,7,1,1,6,1,4,2,7,7,22,카페 동네 부천역점,5.0
여,20.0,7,1,1,6,1,4,2,7,7,22,올리브영 부천북부점,4.0
여,20.0,7,1,1,6,1,4,2,7,7,22,부천 상상거리,5.0
여,30.0,3,3,3,2,2,1,6,5,6,28,스타벅스 청계산입구역,5.0
여,30.0,3,3,3,2,2,1,6,5,6,28,청계산,5.0
여,30.0,3,3,3,2,2,1,6,5,6,28,부안에서,5.0
여,30.0,3,3,3,2,2,1,6,5,6,28,벙크 오프,5.0
여,20.0,3,3,1,5,6,6,5,6,2,3,캐비닛 베이글,4.0
여,20.0,3,3,1,5,6,6,5,6,2,3,화성행궁,4.0
